Time,Live_Nodes,Live_Percentage
448,10,100.0
449,10,100.0
450,10,100.0
451,10,100.0
452,10,100.0
453,10,100.0
454,10,100.0
455,10,100.0
456,10,100.0
457,10,100.0
458,10,100.0
459,10,100.0
460,10,100.0
461,10,100.0
462,10,100.0
463,10,100.0
464,10,100.0
465,10,100.0
466,10,100.0
467,10,100.0
468,10,100.0
469,10,100.0
470,10,100.0
471,10,100.0
472,10,100.0
473,10,100.0
474,10,100.0
475,10,100.0
476,10,100.0
477,10,100.0
478,10,100.0
479,10,100.0
480,10,100.0
481,10,100.0
482,10,100.0
483,10,100.0
484,10,100.0
485,10,100.0
486,10,100.0
487,10,100.0
488,10,100.0
489,10,100.0
490,10,100.0
491,10,100.0
492,10,100.0
493,10,100.0
494,10,100.0
495,10,100.0
496,10,100.0
497,10,100.0
498,10,100.0
499,10,100.0
500,10,100.0
501,10,100.0
502,10,100.0
503,10,100.0
504,10,100.0
505,10,100.0
506,10,100.0
507,10,100.0
508,10,100.0
509,10,100.0
510,10,100.0
511,10,100.0
512,10,100.0
513,10,100.0
514,10,100.0
515,10,100.0
516,10,100.0
517,10,100.0
518,10,100.0
519,10,100.0
520,10,100.0
521,10,100.0
522,10,100.0
523,10,100.0
524,10,100.0
525,10,100.0
526,10,100.0
527,10,100.0
528,10,100.0
529,10,100.0
530,10,100.0
531,10,100.0
532,10,100.0
533,10,100.0
534,10,100.0
535,10,100.0
536,10,100.0
537,10,100.0
538,10,100.0
539,10,100.0
540,10,100.0
541,10,100.0
542,10,100.0
543,10,100.0
544,10,100.0
545,10,100.0
546,10,100.0
547,10,100.0
548,10,100.0
549,10,100.0
550,10,100.0
551,10,100.0
552,10,100.0
553,10,100.0
554,10,100.0
555,10,100.0
556,10,100.0
557,10,100.0
558,10,100.0
559,10,100.0
560,10,100.0
561,10,100.0
562,10,100.0
563,10,100.0
564,10,100.0
565,10,100.0
566,10,100.0
567,10,100.0
568,10,100.0
569,10,100.0
570,10,100.0
571,10,100.0
572,10,100.0
573,10,100.0
574,10,100.0
575,10,100.0
576,10,100.0
577,10,100.0
578,10,100.0
579,10,100.0
580,10,100.0
581,10,100.0
582,10,100.0
583,10,100.0
584,10,100.0
585,10,100.0
586,10,100.0
587,10,100.0
588,10,100.0
589,10,100.0
590,10,100.0
591,10,100.0
592,10,100.0
593,10,100.0
594,10,100.0
595,10,100.0
596,10,100.0
597,10,100.0
598,10,100.0
599,10,100.0
600,10,100.0
601,10,100.0
602,10,100.0
603,10,100.0
604,10,100.0
605,10,100.0
606,10,100.0
607,10,100.0
608,10,100.0
609,10,100.0
610,10,100.0
611,10,100.0
612,10,100.0
613,10,100.0
614,10,100.0
615,10,100.0
616,10,100.0
617,10,100.0
618,10,100.0
619,10,100.0
620,10,100.0
621,10,100.0
622,10,100.0
623,10,100.0
624,10,100.0
625,10,100.0
626,10,100.0
627,10,100.0
628,10,100.0
629,10,100.0
630,10,100.0
631,10,100.0
632,10,100.0
633,10,100.0
634,10,100.0
635,10,100.0
636,10,100.0
637,10,100.0
638,10,100.0
639,10,100.0
640,10,100.0
641,10,100.0
642,10,100.0
643,10,100.0
644,10,100.0
645,10,100.0
646,10,100.0
647,10,100.0
648,10,100.0
649,10,100.0
650,10,100.0
651,10,100.0
652,10,100.0
653,10,100.0
654,10,100.0
655,10,100.0
656,10,100.0
657,10,100.0
658,10,100.0
659,10,100.0
660,10,100.0
661,10,100.0
662,10,100.0
663,10,100.0
664,10,100.0
665,10,100.0
666,10,100.0
667,10,100.0
668,10,100.0
669,10,100.0
670,10,100.0
671,10,100.0
672,10,100.0
673,10,100.0
674,10,100.0
675,10,100.0
676,10,100.0
677,10,100.0
678,10,100.0
679,10,100.0
680,10,100.0
681,10,100.0
682,10,100.0
683,10,100.0
684,10,100.0
685,10,100.0
686,10,100.0
687,10,100.0
688,10,100.0
689,10,100.0
690,10,100.0
691,10,100.0
692,10,100.0
693,10,100.0
694,10,100.0
695,10,100.0
696,10,100.0
697,10,100.0
698,10,100.0
699,10,100.0
700,10,100.0
701,10,100.0
702,10,100.0
703,10,100.0
704,10,100.0
705,10,100.0
706,10,100.0
707,10,100.0
708,10,100.0
709,10,100.0
710,10,100.0
711,10,100.0
712,10,100.0
713,10,100.0
714,10,100.0
715,10,100.0
716,10,100.0
717,10,100.0
718,10,100.0
719,10,100.0
720,10,100.0
721,10,100.0
722,10,100.0
723,10,100.0
724,10,100.0
725,10,100.0
726,10,100.0
727,10,100.0
728,10,100.0
729,10,100.0
730,10,100.0
731,10,100.0
732,10,100.0
733,10,100.0
734,10,100.0
735,10,100.0
736,10,100.0
737,10,100.0
738,10,100.0
739,10,100.0
740,10,100.0
741,10,100.0
742,10,100.0
743,10,100.0
744,10,100.0
745,10,100.0
746,10,100.0
747,10,100.0
748,10,100.0
749,10,100.0
750,10,100.0
751,10,100.0
752,10,100.0
753,10,100.0
754,10,100.0
755,10,100.0
756,10,100.0
757,10,100.0
758,10,100.0
759,10,100.0
760,10,100.0
761,10,100.0
762,10,100.0
763,10,100.0
764,10,100.0
765,10,100.0
766,10,100.0
767,10,100.0
768,10,100.0
769,10,100.0
770,10,100.0
771,10,100.0
772,10,100.0
773,10,100.0
774,10,100.0
775,10,100.0
776,10,100.0
777,10,100.0
778,10,100.0
779,10,100.0
780,10,100.0
781,10,100.0
782,10,100.0
783,10,100.0
784,10,100.0
785,10,100.0
786,10,100.0
787,10,100.0
788,10,100.0
789,10,100.0
790,10,100.0
791,10,100.0
792,10,100.0
793,10,100.0
794,10,100.0
795,10,100.0
796,10,100.0
797,10,100.0
798,10,100.0
799,10,100.0
800,10,100.0
801,10,100.0
802,10,100.0
803,10,100.0
804,10,100.0
805,10,100.0
806,10,100.0
807,10,100.0
808,10,100.0
809,10,100.0
810,10,100.0
811,10,100.0
812,10,100.0
813,10,100.0
814,10,100.0
815,10,100.0
816,10,100.0
817,10,100.0
818,10,100.0
819,10,100.0
820,10,100.0
821,10,100.0
822,10,100.0
823,10,100.0
824,10,100.0
825,10,100.0
826,10,100.0
827,10,100.0
828,10,100.0
829,10,100.0
830,10,100.0
831,10,100.0
832,10,100.0
833,10,100.0
834,10,100.0
835,10,100.0
836,10,100.0
837,10,100.0
838,10,100.0
839,10,100.0
840,10,100.0
841,10,100.0
842,10,100.0
843,10,100.0
844,10,100.0
845,10,100.0
846,10,100.0
847,10,100.0
848,10,100.0
849,10,100.0
850,10,100.0
851,10,100.0
852,10,100.0
853,10,100.0
854,10,100.0
855,10,100.0
856,10,100.0
857,10,100.0
858,10,100.0
859,10,100.0
860,10,100.0
861,10,100.0
862,10,100.0
863,10,100.0
864,10,100.0
865,10,100.0
866,10,100.0
867,10,100.0
868,10,100.0
869,10,100.0
870,10,100.0
871,10,100.0
872,10,100.0
873,10,100.0
874,10,100.0
875,10,100.0
876,10,100.0
877,10,100.0
878,10,100.0
879,10,100.0
880,10,100.0
881,10,100.0
882,10,100.0
883,10,100.0
884,10,100.0
885,10,100.0
886,10,100.0
887,10,100.0
888,10,100.0
889,10,100.0
890,10,100.0
891,10,100.0
892,10,100.0
893,10,100.0
894,10,100.0
895,10,100.0
896,10,100.0
897,10,100.0
898,10,100.0
899,10,100.0
900,10,100.0
901,10,100.0
902,10,100.0
903,10,100.0
904,10,100.0
905,10,100.0
906,10,100.0
907,10,100.0
908,10,100.0
909,10,100.0
910,10,100.0
911,10,100.0
912,10,100.0
913,10,100.0
914,10,100.0
915,10,100.0
916,10,100.0
917,10,100.0
918,10,100.0
919,10,100.0
920,10,100.0
921,10,100.0
922,10,100.0
923,10,100.0
924,10,100.0
925,10,100.0
926,10,100.0
927,10,100.0
928,10,100.0
929,10,100.0
930,10,100.0
931,10,100.0
932,10,100.0
933,10,100.0
934,10,100.0
935,10,100.0
936,10,100.0
937,10,100.0
938,10,100.0
939,10,100.0
940,10,100.0
941,10,100.0
942,10,100.0
943,10,100.0
944,10,100.0
945,10,100.0
946,10,100.0
947,10,100.0
948,10,100.0
949,10,100.0
950,10,100.0
951,10,100.0
952,10,100.0
953,10,100.0
954,10,100.0
955,10,100.0
956,10,100.0
957,10,100.0
958,10,100.0
959,10,100.0
960,10,100.0
961,10,100.0
962,10,100.0
963,10,100.0
964,10,100.0
965,10,100.0
966,10,100.0
967,10,100.0
968,10,100.0
969,10,100.0
970,10,100.0
971,10,100.0
972,10,100.0
973,10,100.0
974,10,100.0
975,10,100.0
976,10,100.0
977,10,100.0
978,10,100.0
979,10,100.0
980,10,100.0
981,10,100.0
982,10,100.0
983,10,100.0
984,10,100.0
985,10,100.0
986,10,100.0
987,10,100.0
988,10,100.0
989,10,100.0
990,10,100.0
991,10,100.0
992,10,100.0
993,10,100.0
994,10,100.0
995,10,100.0
996,10,100.0
997,10,100.0
998,10,100.0
999,10,100.0
1000,10,100.0
1001,10,100.0
1002,10,100.0
1003,10,100.0
1004,10,100.0
1005,10,100.0
1006,10,100.0
1007,10,100.0
1008,10,100.0
1009,10,100.0
1010,10,100.0
1011,10,100.0
1012,10,100.0
1013,10,100.0
1014,10,100.0
1015,10,100.0
1016,10,100.0
1017,10,100.0
1018,10,100.0
1019,10,100.0
1020,10,100.0
1021,10,100.0
1022,10,100.0
1023,10,100.0
1024,10,100.0
1025,10,100.0
1026,10,100.0
1027,10,100.0
1028,10,100.0
1029,10,100.0
1030,10,100.0
1031,10,100.0
1032,10,100.0
1033,10,100.0
1034,10,100.0
1035,10,100.0
1036,10,100.0
1037,10,100.0
1038,10,100.0
1039,10,100.0
1040,10,100.0
1041,10,100.0
1042,10,100.0
1043,10,100.0
1044,10,100.0
1045,10,100.0
1046,10,100.0
1047,10,100.0
1048,10,100.0
1049,10,100.0
1050,10,100.0
1051,10,100.0
1052,10,100.0
1053,10,100.0
1054,10,100.0
1055,10,100.0
1056,10,100.0
1057,10,100.0
1058,10,100.0
1059,10,100.0
1060,10,100.0
1061,10,100.0
1062,10,100.0
1063,10,100.0
1064,10,100.0
1065,10,100.0
1066,10,100.0
1067,10,100.0
1068,10,100.0
1069,10,100.0
1070,10,100.0
1071,10,100.0
1072,10,100.0
1073,10,100.0
1074,10,100.0
1075,10,100.0
1076,10,100.0
1077,10,100.0
1078,10,100.0
1079,10,100.0
1080,10,100.0
1081,10,100.0
1082,10,100.0
1083,10,100.0
1084,10,100.0
1085,10,100.0
1086,10,100.0
1087,10,100.0
1088,10,100.0
1089,10,100.0
1090,10,100.0
1091,10,100.0
1092,10,100.0
1093,10,100.0
1094,10,100.0
1095,10,100.0
1096,10,100.0
1097,10,100.0
1098,10,100.0
1099,10,100.0
1100,10,100.0
1101,10,100.0
1102,10,100.0
1103,10,100.0
1104,10,100.0
1105,10,100.0
1106,10,100.0
1107,10,100.0
1108,10,100.0
1109,10,100.0
1110,10,100.0
1111,10,100.0
1112,10,100.0
1113,10,100.0
1114,10,100.0
1115,10,100.0
1116,10,100.0
1117,10,100.0
1118,10,100.0
1119,10,100.0
1120,10,100.0
1121,10,100.0
1122,10,100.0
1123,10,100.0
1124,10,100.0
1125,10,100.0
1126,10,100.0
1127,10,100.0
1128,10,100.0
1129,10,100.0
1130,10,100.0
1131,10,100.0
1132,10,100.0
1133,10,100.0
1134,10,100.0
1135,10,100.0
1136,10,100.0
1137,10,100.0
1138,10,100.0
1139,10,100.0
1140,10,100.0
1141,10,100.0
1142,10,100.0
1143,10,100.0
1144,10,100.0
1145,10,100.0
1146,10,100.0
1147,10,100.0
1148,10,100.0
1149,10,100.0
1150,10,100.0
1151,10,100.0
1152,10,100.0
1153,10,100.0
1154,10,100.0
1155,10,100.0
1156,10,100.0
1157,10,100.0
1158,10,100.0
1159,10,100.0
1160,10,100.0
1161,10,100.0
1162,10,100.0
1163,10,100.0
1164,10,100.0
1165,10,100.0
1166,10,100.0
1167,10,100.0
1168,10,100.0
1169,10,100.0
1170,10,100.0
1171,10,100.0
1172,10,100.0
1173,10,100.0
1174,10,100.0
1175,10,100.0
1176,10,100.0
1177,10,100.0
1178,10,100.0
1179,10,100.0
1180,10,100.0
1181,10,100.0
1182,10,100.0
1183,10,100.0
1184,10,100.0
1185,10,100.0
1186,10,100.0
1187,10,100.0
1188,10,100.0
1189,10,100.0
1190,10,100.0
1191,10,100.0
1192,10,100.0
1193,10,100.0
1194,10,100.0
1195,10,100.0
1196,10,100.0
1197,10,100.0
1198,10,100.0
1199,10,100.0
1200,10,100.0
1201,10,100.0
1202,10,100.0
1203,10,100.0
1204,10,100.0
1205,10,100.0
1206,10,100.0
1207,10,100.0
1208,10,100.0
1209,10,100.0
1210,10,100.0
1211,10,100.0
1212,10,100.0
1213,10,100.0
1214,10,100.0
1215,10,100.0
1216,10,100.0
1217,10,100.0
1218,10,100.0
1219,10,100.0
1220,10,100.0
1221,10,100.0
1222,10,100.0
1223,10,100.0
1224,10,100.0
1225,10,100.0
1226,10,100.0
1227,10,100.0
1228,10,100.0
1229,10,100.0
1230,10,100.0
1231,10,100.0
1232,10,100.0
1233,10,100.0
1234,10,100.0
1235,10,100.0
1236,10,100.0
1237,10,100.0
1238,10,100.0
1239,10,100.0
1240,10,100.0
1241,10,100.0
1242,10,100.0
1243,10,100.0
1244,10,100.0
1245,10,100.0
1246,10,100.0
1247,10,100.0
1248,10,100.0
1249,10,100.0
1250,10,100.0
1251,10,100.0
1252,10,100.0
1253,10,100.0
1254,10,100.0
1255,10,100.0
1256,10,100.0
1257,10,100.0
1258,10,100.0
1259,10,100.0
1260,10,100.0
1261,10,100.0
1262,10,100.0
1263,10,100.0
1264,10,100.0
1265,10,100.0
1266,10,100.0
1267,10,100.0
1268,10,100.0
1269,10,100.0
1270,10,100.0
1271,10,100.0
1272,10,100.0
1273,10,100.0
1274,10,100.0
1275,10,100.0
1276,10,100.0
1277,10,100.0
1278,10,100.0
1279,10,100.0
1280,10,100.0
1281,10,100.0
1282,10,100.0
1283,10,100.0
1284,10,100.0
1285,10,100.0
1286,10,100.0
1287,10,100.0
1288,10,100.0
1289,10,100.0
1290,10,100.0
1291,10,100.0
1292,10,100.0
1293,10,100.0
1294,10,100.0
1295,10,100.0
1296,10,100.0
1297,10,100.0
1298,10,100.0
1299,10,100.0
1300,10,100.0
1301,10,100.0
1302,10,100.0
1303,10,100.0
1304,10,100.0
1305,10,100.0
1306,10,100.0
1307,10,100.0
1308,10,100.0
1309,10,100.0
1310,10,100.0
1311,10,100.0
1312,10,100.0
1313,10,100.0
1314,10,100.0
1315,10,100.0
1316,10,100.0
1317,10,100.0
1318,10,100.0
1319,10,100.0
1320,10,100.0
1321,10,100.0
1322,10,100.0
1323,10,100.0
1324,10,100.0
1325,10,100.0
1326,10,100.0
1327,10,100.0
1328,10,100.0
1329,10,100.0
1330,10,100.0
1331,10,100.0
1332,10,100.0
1333,10,100.0
1334,10,100.0
1335,10,100.0
1336,10,100.0
1337,10,100.0
1338,10,100.0
1339,10,100.0
1340,10,100.0
1341,10,100.0
1342,10,100.0
1343,10,100.0
1344,10,100.0
1345,10,100.0
1346,10,100.0
1347,10,100.0
1348,10,100.0
1349,10,100.0
1350,10,100.0
1351,10,100.0
1352,10,100.0
1353,10,100.0
1354,10,100.0
1355,10,100.0
1356,10,100.0
1357,10,100.0
1358,10,100.0
1359,10,100.0
1360,10,100.0
1361,10,100.0
1362,10,100.0
1363,10,100.0
1364,10,100.0
1365,10,100.0
1366,10,100.0
1367,10,100.0
1368,10,100.0
1369,10,100.0
1370,10,100.0
1371,10,100.0
1372,10,100.0
1373,10,100.0
1374,10,100.0
1375,10,100.0
1376,10,100.0
1377,10,100.0
1378,10,100.0
1379,10,100.0
1380,10,100.0
1381,10,100.0
1382,10,100.0
1383,10,100.0
1384,10,100.0
1385,10,100.0
1386,10,100.0
1387,10,100.0
1388,10,100.0
1389,10,100.0
1390,10,100.0
1391,10,100.0
1392,10,100.0
1393,10,100.0
1394,10,100.0
1395,10,100.0
1396,10,100.0
1397,10,100.0
1398,10,100.0
1399,10,100.0
1400,10,100.0
1401,10,100.0
1402,10,100.0
1403,10,100.0
1404,10,100.0
1405,10,100.0
1406,10,100.0
1407,10,100.0
1408,10,100.0
1409,10,100.0
1410,10,100.0
1411,10,100.0
1412,10,100.0
1413,10,100.0
1414,10,100.0
1415,10,100.0
1416,10,100.0
1417,10,100.0
1418,10,100.0
1419,10,100.0
1420,10,100.0
1421,10,100.0
1422,10,100.0
1423,10,100.0
1424,10,100.0
1425,10,100.0
1426,10,100.0
1427,10,100.0
1428,10,100.0
1429,10,100.0
1430,10,100.0
1431,10,100.0
1432,10,100.0
1433,10,100.0
1434,10,100.0
1435,10,100.0
1436,10,100.0
1437,10,100.0
1438,10,100.0
1439,10,100.0
1440,10,100.0
1441,10,100.0
1442,10,100.0
1443,10,100.0
1444,10,100.0
1445,10,100.0
1446,10,100.0
1447,10,100.0
1448,10,100.0
1449,10,100.0
1450,10,100.0
1451,10,100.0
1452,10,100.0
1453,10,100.0
1454,10,100.0
1455,10,100.0
1456,10,100.0
1457,10,100.0
1458,10,100.0
1459,10,100.0
1460,10,100.0
1461,10,100.0
1462,10,100.0
1463,10,100.0
1464,10,100.0
1465,10,100.0
1466,10,100.0
1467,10,100.0
1468,10,100.0
1469,10,100.0
1470,10,100.0
1471,10,100.0
1472,10,100.0
1473,10,100.0
1474,10,100.0
1475,10,100.0
1476,10,100.0
1477,10,100.0
1478,10,100.0
1479,10,100.0
1480,10,100.0
1481,10,100.0
1482,10,100.0
1483,10,100.0
1484,10,100.0
1485,10,100.0
1486,10,100.0
1487,10,100.0
1488,10,100.0
1489,10,100.0
1490,10,100.0
1491,10,100.0
1492,10,100.0
1493,10,100.0
1494,10,100.0
1495,10,100.0
1496,10,100.0
1497,10,100.0
1498,10,100.0
1499,10,100.0
1500,10,100.0
1501,10,100.0
1502,10,100.0
1503,10,100.0
1504,10,100.0
1505,10,100.0
1506,10,100.0
1507,10,100.0
1508,10,100.0
1509,10,100.0
1510,10,100.0
1511,10,100.0
1512,10,100.0
1513,10,100.0
1514,10,100.0
1515,10,100.0
1516,10,100.0
1517,10,100.0
1518,10,100.0
1519,10,100.0
1520,10,100.0
1521,10,100.0
1522,10,100.0
1523,10,100.0
1524,10,100.0
1525,9,90.0
1526,9,90.0
1527,9,90.0
1528,9,90.0
1529,9,90.0
1530,9,90.0
1531,9,90.0
1532,9,90.0
1533,9,90.0
1534,9,90.0
1535,9,90.0
1536,9,90.0
1537,9,90.0
1538,9,90.0
1539,9,90.0
1540,9,90.0
1541,9,90.0
1542,9,90.0
1543,9,90.0
1544,9,90.0
1545,9,90.0
1546,9,90.0
1547,9,90.0
1548,9,90.0
1549,9,90.0
1550,9,90.0
1551,9,90.0
1552,9,90.0
1553,9,90.0
1554,9,90.0
1555,9,90.0
1556,9,90.0
1557,9,90.0
1558,9,90.0
1559,9,90.0
1560,9,90.0
1561,9,90.0
1562,9,90.0
1563,9,90.0
1564,9,90.0
1565,9,90.0
1566,9,90.0
1567,9,90.0
1568,9,90.0
1569,9,90.0
1570,9,90.0
1571,9,90.0
1572,9,90.0
1573,9,90.0
1574,9,90.0
1575,9,90.0
1576,9,90.0
1577,9,90.0
1578,9,90.0
1579,9,90.0
1580,9,90.0
1581,9,90.0
1582,9,90.0
1583,9,90.0
1584,9,90.0
1585,9,90.0
1586,9,90.0
1587,8,80.0
1588,8,80.0
1589,8,80.0
1590,8,80.0
1591,8,80.0
1592,8,80.0
1593,8,80.0
1594,8,80.0
1595,8,80.0
1596,8,80.0
1597,8,80.0
1598,8,80.0
1599,8,80.0
1600,8,80.0
1601,8,80.0
1602,8,80.0
1603,8,80.0
1604,8,80.0
1605,8,80.0
1606,8,80.0
1607,8,80.0
1608,8,80.0
1609,8,80.0
1610,8,80.0
1611,8,80.0
1612,8,80.0
1613,8,80.0
1614,8,80.0
1615,8,80.0
1616,8,80.0
1617,8,80.0
1618,8,80.0
1619,8,80.0
1620,8,80.0
1621,8,80.0
1622,8,80.0
1623,8,80.0
1624,8,80.0
1625,8,80.0
1626,8,80.0
1627,8,80.0
1628,8,80.0
1629,8,80.0
1630,8,80.0
1631,8,80.0
1632,8,80.0
1633,8,80.0
1634,8,80.0
1635,8,80.0
1636,8,80.0
1637,8,80.0
1638,8,80.0
1639,8,80.0
1640,8,80.0
1641,8,80.0
1642,8,80.0
1643,8,80.0
1644,8,80.0
1645,8,80.0
1646,8,80.0
1647,8,80.0
1648,8,80.0
1649,8,80.0
1650,7,70.0
1651,7,70.0
1652,7,70.0
1653,7,70.0
1654,7,70.0
1655,7,70.0
1656,7,70.0
1657,7,70.0
1658,7,70.0
1659,7,70.0
1660,7,70.0
1661,7,70.0
