Time,Live_Nodes,Live_Percentage
157,50,100.0
158,50,100.0
159,50,100.0
160,50,100.0
161,50,100.0
162,50,100.0
163,50,100.0
164,50,100.0
165,50,100.0
166,50,100.0
167,50,100.0
168,50,100.0
169,50,100.0
170,50,100.0
171,50,100.0
172,50,100.0
173,50,100.0
174,50,100.0
175,50,100.0
176,50,100.0
177,50,100.0
178,50,100.0
179,50,100.0
180,50,100.0
181,50,100.0
182,50,100.0
183,50,100.0
184,50,100.0
185,50,100.0
186,50,100.0
187,50,100.0
188,50,100.0
189,50,100.0
190,50,100.0
191,50,100.0
192,50,100.0
193,50,100.0
194,50,100.0
195,50,100.0
196,50,100.0
197,50,100.0
198,50,100.0
199,50,100.0
200,50,100.0
201,50,100.0
202,50,100.0
203,50,100.0
204,50,100.0
205,50,100.0
206,50,100.0
207,50,100.0
208,50,100.0
209,50,100.0
210,50,100.0
211,50,100.0
212,50,100.0
213,50,100.0
214,50,100.0
215,50,100.0
216,50,100.0
217,50,100.0
218,50,100.0
219,50,100.0
220,50,100.0
221,50,100.0
222,50,100.0
223,50,100.0
224,50,100.0
225,50,100.0
226,50,100.0
227,50,100.0
228,50,100.0
229,50,100.0
230,50,100.0
231,50,100.0
232,50,100.0
233,50,100.0
234,50,100.0
235,50,100.0
236,50,100.0
237,50,100.0
238,50,100.0
239,50,100.0
240,50,100.0
241,50,100.0
242,50,100.0
243,50,100.0
244,50,100.0
245,50,100.0
246,50,100.0
247,50,100.0
248,50,100.0
249,50,100.0
250,50,100.0
251,50,100.0
252,50,100.0
253,50,100.0
254,50,100.0
255,50,100.0
256,50,100.0
257,50,100.0
258,50,100.0
259,50,100.0
260,50,100.0
261,50,100.0
262,50,100.0
263,50,100.0
264,50,100.0
265,50,100.0
266,50,100.0
267,50,100.0
268,50,100.0
269,50,100.0
270,50,100.0
271,50,100.0
272,50,100.0
273,50,100.0
274,50,100.0
275,50,100.0
276,50,100.0
277,50,100.0
278,50,100.0
279,50,100.0
280,50,100.0
281,50,100.0
282,50,100.0
283,50,100.0
284,50,100.0
285,50,100.0
286,50,100.0
287,50,100.0
288,50,100.0
289,50,100.0
290,50,100.0
291,50,100.0
292,50,100.0
293,50,100.0
294,50,100.0
295,50,100.0
296,50,100.0
297,50,100.0
298,50,100.0
299,50,100.0
300,50,100.0
301,50,100.0
302,50,100.0
303,50,100.0
304,50,100.0
305,50,100.0
306,50,100.0
307,50,100.0
308,50,100.0
309,50,100.0
310,50,100.0
311,50,100.0
312,50,100.0
313,50,100.0
314,50,100.0
315,50,100.0
316,50,100.0
317,50,100.0
318,50,100.0
319,50,100.0
320,50,100.0
321,50,100.0
322,50,100.0
323,50,100.0
324,50,100.0
325,50,100.0
326,50,100.0
327,50,100.0
328,50,100.0
329,50,100.0
330,50,100.0
331,50,100.0
332,50,100.0
333,50,100.0
334,50,100.0
335,50,100.0
336,50,100.0
337,50,100.0
338,50,100.0
339,50,100.0
340,50,100.0
341,50,100.0
342,50,100.0
343,50,100.0
344,50,100.0
345,50,100.0
346,50,100.0
347,50,100.0
348,50,100.0
349,50,100.0
350,50,100.0
351,50,100.0
352,50,100.0
353,50,100.0
354,50,100.0
355,50,100.0
356,50,100.0
357,50,100.0
358,50,100.0
359,50,100.0
360,50,100.0
361,50,100.0
362,50,100.0
363,50,100.0
364,50,100.0
365,50,100.0
366,50,100.0
367,50,100.0
368,50,100.0
369,50,100.0
370,50,100.0
371,50,100.0
372,50,100.0
373,50,100.0
374,50,100.0
375,50,100.0
376,50,100.0
377,50,100.0
378,50,100.0
379,50,100.0
380,50,100.0
381,50,100.0
382,50,100.0
383,50,100.0
384,50,100.0
385,50,100.0
386,50,100.0
387,50,100.0
388,50,100.0
389,50,100.0
390,50,100.0
391,50,100.0
392,50,100.0
393,50,100.0
394,50,100.0
395,50,100.0
396,50,100.0
397,50,100.0
398,50,100.0
399,50,100.0
400,50,100.0
401,50,100.0
402,50,100.0
403,50,100.0
404,50,100.0
405,50,100.0
406,50,100.0
407,50,100.0
408,50,100.0
409,50,100.0
410,50,100.0
411,50,100.0
412,50,100.0
413,50,100.0
414,50,100.0
415,50,100.0
416,50,100.0
417,50,100.0
418,50,100.0
419,50,100.0
420,50,100.0
421,50,100.0
422,50,100.0
423,50,100.0
424,50,100.0
425,50,100.0
426,50,100.0
427,50,100.0
428,50,100.0
429,50,100.0
430,50,100.0
431,50,100.0
432,50,100.0
433,50,100.0
434,50,100.0
435,50,100.0
436,50,100.0
437,50,100.0
438,50,100.0
439,50,100.0
440,50,100.0
441,50,100.0
442,50,100.0
443,50,100.0
444,50,100.0
445,50,100.0
446,50,100.0
447,50,100.0
448,50,100.0
449,50,100.0
450,50,100.0
451,50,100.0
452,50,100.0
453,50,100.0
454,50,100.0
455,50,100.0
456,50,100.0
457,50,100.0
458,50,100.0
459,50,100.0
460,50,100.0
461,50,100.0
462,50,100.0
463,50,100.0
464,50,100.0
465,50,100.0
466,50,100.0
467,50,100.0
468,50,100.0
469,50,100.0
470,50,100.0
471,50,100.0
472,50,100.0
473,50,100.0
474,50,100.0
475,50,100.0
476,50,100.0
477,50,100.0
478,50,100.0
479,50,100.0
480,50,100.0
481,50,100.0
482,50,100.0
483,50,100.0
484,50,100.0
485,50,100.0
486,50,100.0
487,50,100.0
488,50,100.0
489,50,100.0
490,50,100.0
491,50,100.0
492,50,100.0
493,50,100.0
494,50,100.0
495,50,100.0
496,50,100.0
497,50,100.0
498,50,100.0
499,50,100.0
500,50,100.0
501,50,100.0
502,50,100.0
503,50,100.0
504,50,100.0
505,50,100.0
506,50,100.0
507,50,100.0
508,50,100.0
509,50,100.0
510,50,100.0
511,50,100.0
512,50,100.0
513,50,100.0
514,50,100.0
515,50,100.0
516,50,100.0
517,50,100.0
518,50,100.0
519,50,100.0
520,50,100.0
521,50,100.0
522,50,100.0
523,50,100.0
524,50,100.0
525,50,100.0
526,50,100.0
527,50,100.0
528,50,100.0
529,50,100.0
530,50,100.0
531,50,100.0
532,50,100.0
533,50,100.0
534,50,100.0
535,50,100.0
536,50,100.0
537,50,100.0
538,50,100.0
539,50,100.0
540,50,100.0
541,50,100.0
542,50,100.0
543,50,100.0
544,50,100.0
545,50,100.0
546,50,100.0
547,50,100.0
548,50,100.0
549,50,100.0
550,50,100.0
551,50,100.0
552,50,100.0
553,50,100.0
554,50,100.0
555,50,100.0
556,50,100.0
557,50,100.0
558,50,100.0
559,50,100.0
560,50,100.0
561,50,100.0
562,50,100.0
563,50,100.0
564,50,100.0
565,50,100.0
566,50,100.0
567,50,100.0
568,50,100.0
569,50,100.0
570,50,100.0
571,50,100.0
572,50,100.0
573,50,100.0
574,50,100.0
575,50,100.0
576,50,100.0
577,50,100.0
578,50,100.0
579,50,100.0
580,50,100.0
581,50,100.0
582,50,100.0
583,50,100.0
584,50,100.0
585,50,100.0
586,50,100.0
587,50,100.0
588,50,100.0
589,50,100.0
590,50,100.0
591,50,100.0
592,50,100.0
593,50,100.0
594,50,100.0
595,50,100.0
596,50,100.0
597,50,100.0
598,50,100.0
599,50,100.0
600,50,100.0
601,50,100.0
602,50,100.0
603,50,100.0
604,50,100.0
605,50,100.0
606,50,100.0
607,50,100.0
608,50,100.0
609,50,100.0
610,50,100.0
611,50,100.0
612,50,100.0
613,50,100.0
614,50,100.0
615,50,100.0
616,50,100.0
617,50,100.0
618,50,100.0
619,50,100.0
620,50,100.0
621,50,100.0
622,50,100.0
623,50,100.0
624,50,100.0
625,50,100.0
626,50,100.0
627,50,100.0
628,50,100.0
629,50,100.0
630,50,100.0
631,50,100.0
632,50,100.0
633,50,100.0
634,50,100.0
635,50,100.0
636,50,100.0
637,50,100.0
638,50,100.0
639,50,100.0
640,50,100.0
641,50,100.0
642,50,100.0
643,50,100.0
644,50,100.0
645,50,100.0
646,50,100.0
647,50,100.0
648,50,100.0
649,50,100.0
650,50,100.0
651,50,100.0
652,50,100.0
653,50,100.0
654,50,100.0
655,50,100.0
656,50,100.0
657,50,100.0
658,50,100.0
659,50,100.0
660,50,100.0
661,50,100.0
662,50,100.0
663,50,100.0
664,50,100.0
665,50,100.0
666,50,100.0
667,50,100.0
668,50,100.0
669,50,100.0
670,50,100.0
671,50,100.0
672,50,100.0
673,50,100.0
674,50,100.0
675,50,100.0
676,50,100.0
677,50,100.0
678,50,100.0
679,50,100.0
680,50,100.0
681,50,100.0
682,50,100.0
683,50,100.0
684,50,100.0
685,50,100.0
686,50,100.0
687,50,100.0
688,50,100.0
689,50,100.0
690,50,100.0
691,50,100.0
692,50,100.0
693,50,100.0
694,50,100.0
695,50,100.0
696,50,100.0
697,50,100.0
698,50,100.0
699,50,100.0
700,50,100.0
701,50,100.0
702,50,100.0
703,50,100.0
704,50,100.0
705,50,100.0
706,50,100.0
707,50,100.0
708,50,100.0
709,50,100.0
710,50,100.0
711,50,100.0
712,50,100.0
713,50,100.0
714,50,100.0
715,50,100.0
716,50,100.0
717,50,100.0
718,50,100.0
719,50,100.0
720,50,100.0
721,50,100.0
722,50,100.0
723,50,100.0
724,50,100.0
725,50,100.0
726,50,100.0
727,50,100.0
728,50,100.0
729,50,100.0
730,50,100.0
731,50,100.0
732,50,100.0
733,50,100.0
734,50,100.0
735,50,100.0
736,50,100.0
737,50,100.0
738,50,100.0
739,50,100.0
740,50,100.0
741,50,100.0
742,50,100.0
743,50,100.0
744,50,100.0
745,50,100.0
746,50,100.0
747,50,100.0
748,50,100.0
749,50,100.0
750,50,100.0
751,50,100.0
752,50,100.0
753,50,100.0
754,50,100.0
755,50,100.0
756,50,100.0
757,50,100.0
758,50,100.0
759,50,100.0
760,50,100.0
761,50,100.0
762,50,100.0
763,50,100.0
764,50,100.0
765,50,100.0
766,50,100.0
767,50,100.0
768,50,100.0
769,50,100.0
770,50,100.0
771,50,100.0
772,50,100.0
773,50,100.0
774,50,100.0
775,50,100.0
776,50,100.0
777,50,100.0
778,50,100.0
779,50,100.0
780,50,100.0
781,50,100.0
782,50,100.0
783,50,100.0
784,50,100.0
785,50,100.0
786,50,100.0
787,50,100.0
788,50,100.0
789,50,100.0
790,50,100.0
791,50,100.0
792,50,100.0
793,50,100.0
794,50,100.0
795,50,100.0
796,50,100.0
797,50,100.0
798,50,100.0
799,50,100.0
800,50,100.0
801,50,100.0
802,50,100.0
803,50,100.0
804,50,100.0
805,50,100.0
806,50,100.0
807,50,100.0
808,50,100.0
809,50,100.0
810,50,100.0
811,50,100.0
812,50,100.0
813,50,100.0
814,50,100.0
815,50,100.0
816,50,100.0
817,50,100.0
818,50,100.0
819,50,100.0
820,50,100.0
821,50,100.0
822,50,100.0
823,50,100.0
824,50,100.0
825,50,100.0
826,50,100.0
827,50,100.0
828,50,100.0
829,50,100.0
830,50,100.0
831,50,100.0
832,50,100.0
833,50,100.0
834,50,100.0
835,50,100.0
836,50,100.0
837,50,100.0
838,50,100.0
839,50,100.0
840,50,100.0
841,50,100.0
842,50,100.0
843,50,100.0
844,50,100.0
845,50,100.0
846,50,100.0
847,50,100.0
848,50,100.0
849,50,100.0
850,50,100.0
851,50,100.0
852,50,100.0
853,50,100.0
854,50,100.0
855,50,100.0
856,50,100.0
857,50,100.0
858,50,100.0
859,50,100.0
860,50,100.0
861,50,100.0
862,50,100.0
863,50,100.0
864,50,100.0
865,50,100.0
866,50,100.0
867,50,100.0
868,50,100.0
869,50,100.0
870,50,100.0
871,50,100.0
872,50,100.0
873,50,100.0
874,50,100.0
875,50,100.0
876,50,100.0
877,50,100.0
878,50,100.0
879,50,100.0
880,50,100.0
881,50,100.0
882,50,100.0
883,50,100.0
884,50,100.0
885,50,100.0
886,50,100.0
887,50,100.0
888,50,100.0
889,50,100.0
890,50,100.0
891,50,100.0
892,50,100.0
893,50,100.0
894,50,100.0
895,50,100.0
896,50,100.0
897,50,100.0
898,50,100.0
899,50,100.0
900,50,100.0
901,50,100.0
902,50,100.0
903,50,100.0
904,50,100.0
905,50,100.0
906,50,100.0
907,50,100.0
908,50,100.0
909,50,100.0
910,50,100.0
911,50,100.0
912,50,100.0
913,50,100.0
914,50,100.0
915,50,100.0
916,50,100.0
917,50,100.0
918,50,100.0
919,50,100.0
920,50,100.0
921,50,100.0
922,50,100.0
923,50,100.0
924,50,100.0
925,50,100.0
926,50,100.0
927,50,100.0
928,50,100.0
929,50,100.0
930,50,100.0
931,50,100.0
932,50,100.0
933,50,100.0
934,50,100.0
935,50,100.0
936,50,100.0
937,50,100.0
938,50,100.0
939,50,100.0
940,50,100.0
941,50,100.0
942,50,100.0
943,50,100.0
944,50,100.0
945,50,100.0
946,50,100.0
947,50,100.0
948,50,100.0
949,50,100.0
950,50,100.0
951,50,100.0
952,50,100.0
953,50,100.0
954,50,100.0
955,50,100.0
956,50,100.0
957,50,100.0
958,50,100.0
959,50,100.0
960,50,100.0
961,50,100.0
962,50,100.0
963,50,100.0
964,50,100.0
965,50,100.0
966,50,100.0
967,50,100.0
968,50,100.0
969,50,100.0
970,50,100.0
971,50,100.0
972,50,100.0
973,50,100.0
974,50,100.0
975,50,100.0
976,50,100.0
977,50,100.0
978,50,100.0
979,50,100.0
980,50,100.0
981,50,100.0
982,50,100.0
983,50,100.0
984,50,100.0
985,50,100.0
986,50,100.0
987,50,100.0
988,50,100.0
989,50,100.0
990,50,100.0
991,50,100.0
992,50,100.0
993,50,100.0
994,50,100.0
995,50,100.0
996,50,100.0
997,50,100.0
998,50,100.0
999,50,100.0
1000,50,100.0
1001,50,100.0
1002,50,100.0
1003,50,100.0
1004,50,100.0
1005,50,100.0
1006,50,100.0
1007,50,100.0
1008,50,100.0
1009,50,100.0
1010,50,100.0
1011,50,100.0
1012,50,100.0
1013,50,100.0
1014,50,100.0
1015,50,100.0
1016,50,100.0
1017,50,100.0
1018,50,100.0
1019,50,100.0
1020,50,100.0
1021,50,100.0
1022,50,100.0
1023,50,100.0
1024,50,100.0
1025,50,100.0
1026,50,100.0
1027,50,100.0
1028,50,100.0
1029,50,100.0
1030,50,100.0
1031,50,100.0
1032,50,100.0
1033,50,100.0
1034,50,100.0
1035,50,100.0
1036,50,100.0
1037,50,100.0
1038,50,100.0
1039,50,100.0
1040,50,100.0
1041,50,100.0
1042,50,100.0
1043,50,100.0
1044,50,100.0
1045,50,100.0
1046,50,100.0
1047,50,100.0
1048,50,100.0
1049,50,100.0
1050,50,100.0
1051,50,100.0
1052,50,100.0
1053,50,100.0
1054,50,100.0
1055,50,100.0
1056,50,100.0
1057,50,100.0
1058,50,100.0
1059,50,100.0
1060,50,100.0
1061,50,100.0
1062,50,100.0
1063,50,100.0
1064,50,100.0
1065,50,100.0
1066,50,100.0
1067,50,100.0
1068,50,100.0
1069,50,100.0
1070,50,100.0
1071,50,100.0
1072,50,100.0
1073,50,100.0
1074,50,100.0
1075,50,100.0
1076,50,100.0
1077,50,100.0
1078,50,100.0
1079,50,100.0
1080,50,100.0
1081,50,100.0
1082,50,100.0
1083,50,100.0
1084,50,100.0
1085,50,100.0
1086,50,100.0
1087,50,100.0
1088,50,100.0
1089,50,100.0
1090,50,100.0
1091,50,100.0
1092,50,100.0
1093,50,100.0
1094,50,100.0
1095,50,100.0
1096,50,100.0
1097,50,100.0
1098,50,100.0
1099,50,100.0
1100,50,100.0
1101,50,100.0
1102,50,100.0
1103,50,100.0
1104,50,100.0
1105,50,100.0
1106,50,100.0
1107,50,100.0
1108,50,100.0
1109,50,100.0
1110,50,100.0
1111,50,100.0
1112,50,100.0
1113,50,100.0
1114,50,100.0
1115,50,100.0
1116,50,100.0
1117,50,100.0
1118,50,100.0
1119,50,100.0
1120,50,100.0
1121,50,100.0
1122,50,100.0
1123,50,100.0
1124,50,100.0
1125,50,100.0
1126,50,100.0
1127,50,100.0
1128,50,100.0
1129,50,100.0
1130,50,100.0
1131,50,100.0
1132,50,100.0
1133,50,100.0
1134,50,100.0
1135,50,100.0
1136,50,100.0
1137,50,100.0
1138,50,100.0
1139,50,100.0
1140,50,100.0
1141,50,100.0
1142,50,100.0
1143,50,100.0
1144,50,100.0
1145,50,100.0
1146,50,100.0
1147,50,100.0
1148,50,100.0
1149,50,100.0
1150,50,100.0
1151,50,100.0
1152,50,100.0
1153,50,100.0
1154,50,100.0
1155,50,100.0
1156,50,100.0
1157,50,100.0
1158,50,100.0
1159,50,100.0
1160,50,100.0
1161,50,100.0
1162,50,100.0
1163,50,100.0
1164,50,100.0
1165,50,100.0
1166,50,100.0
1167,50,100.0
1168,50,100.0
1169,50,100.0
1170,50,100.0
1171,50,100.0
1172,50,100.0
1173,50,100.0
1174,50,100.0
1175,50,100.0
1176,50,100.0
1177,50,100.0
1178,50,100.0
1179,50,100.0
1180,50,100.0
1181,50,100.0
1182,50,100.0
1183,50,100.0
1184,50,100.0
1185,50,100.0
1186,50,100.0
1187,50,100.0
1188,50,100.0
1189,50,100.0
1190,50,100.0
1191,50,100.0
1192,50,100.0
1193,50,100.0
1194,50,100.0
1195,50,100.0
1196,50,100.0
1197,50,100.0
1198,50,100.0
1199,50,100.0
1200,50,100.0
1201,50,100.0
1202,50,100.0
1203,50,100.0
1204,50,100.0
1205,50,100.0
1206,50,100.0
1207,50,100.0
1208,50,100.0
1209,50,100.0
1210,50,100.0
1211,50,100.0
1212,50,100.0
1213,50,100.0
1214,50,100.0
1215,50,100.0
1216,50,100.0
1217,50,100.0
1218,50,100.0
1219,50,100.0
1220,50,100.0
1221,50,100.0
1222,50,100.0
1223,50,100.0
1224,50,100.0
1225,50,100.0
1226,50,100.0
1227,50,100.0
1228,50,100.0
1229,50,100.0
1230,50,100.0
1231,50,100.0
1232,50,100.0
1233,50,100.0
1234,50,100.0
1235,50,100.0
1236,50,100.0
1237,50,100.0
1238,50,100.0
1239,50,100.0
1240,50,100.0
1241,50,100.0
1242,50,100.0
1243,50,100.0
1244,50,100.0
1245,50,100.0
1246,50,100.0
1247,50,100.0
1248,50,100.0
1249,50,100.0
1250,50,100.0
1251,50,100.0
1252,50,100.0
1253,50,100.0
1254,50,100.0
1255,50,100.0
1256,50,100.0
1257,50,100.0
1258,50,100.0
1259,50,100.0
1260,50,100.0
1261,50,100.0
1262,50,100.0
1263,50,100.0
1264,50,100.0
1265,50,100.0
1266,50,100.0
1267,50,100.0
1268,50,100.0
1269,50,100.0
1270,50,100.0
1271,50,100.0
1272,50,100.0
1273,50,100.0
1274,50,100.0
1275,50,100.0
1276,50,100.0
1277,50,100.0
1278,50,100.0
1279,50,100.0
1280,50,100.0
1281,50,100.0
1282,50,100.0
1283,50,100.0
1284,50,100.0
1285,50,100.0
1286,50,100.0
1287,50,100.0
1288,50,100.0
1289,50,100.0
1290,50,100.0
1291,50,100.0
1292,50,100.0
1293,50,100.0
1294,50,100.0
1295,50,100.0
1296,50,100.0
1297,50,100.0
1298,50,100.0
1299,50,100.0
1300,50,100.0
1301,50,100.0
1302,50,100.0
1303,50,100.0
1304,50,100.0
1305,50,100.0
1306,50,100.0
1307,50,100.0
1308,50,100.0
1309,50,100.0
1310,50,100.0
1311,50,100.0
1312,50,100.0
1313,50,100.0
1314,50,100.0
1315,50,100.0
1316,50,100.0
1317,50,100.0
1318,50,100.0
1319,50,100.0
1320,50,100.0
1321,50,100.0
1322,50,100.0
1323,50,100.0
1324,50,100.0
1325,50,100.0
1326,50,100.0
1327,50,100.0
1328,50,100.0
1329,50,100.0
1330,50,100.0
1331,50,100.0
1332,50,100.0
1333,50,100.0
1334,50,100.0
1335,50,100.0
1336,50,100.0
1337,50,100.0
1338,50,100.0
1339,50,100.0
1340,50,100.0
1341,50,100.0
1342,50,100.0
1343,50,100.0
1344,50,100.0
1345,50,100.0
1346,50,100.0
1347,50,100.0
1348,50,100.0
1349,50,100.0
1350,50,100.0
1351,50,100.0
1352,50,100.0
1353,50,100.0
1354,50,100.0
1355,50,100.0
1356,50,100.0
1357,50,100.0
1358,50,100.0
1359,50,100.0
1360,50,100.0
1361,50,100.0
1362,50,100.0
1363,50,100.0
1364,50,100.0
1365,50,100.0
1366,50,100.0
1367,50,100.0
1368,50,100.0
1369,50,100.0
1370,50,100.0
1371,50,100.0
1372,50,100.0
1373,50,100.0
1374,50,100.0
1375,50,100.0
1376,50,100.0
1377,50,100.0
1378,50,100.0
1379,50,100.0
1380,50,100.0
1381,50,100.0
1382,50,100.0
1383,50,100.0
1384,50,100.0
1385,50,100.0
1386,50,100.0
1387,50,100.0
1388,50,100.0
1389,50,100.0
1390,50,100.0
1391,50,100.0
1392,50,100.0
1393,50,100.0
1394,50,100.0
1395,50,100.0
1396,50,100.0
1397,50,100.0
1398,50,100.0
1399,50,100.0
1400,50,100.0
1401,50,100.0
1402,50,100.0
1403,50,100.0
1404,50,100.0
1405,50,100.0
1406,50,100.0
1407,50,100.0
1408,50,100.0
1409,50,100.0
1410,50,100.0
1411,50,100.0
1412,50,100.0
1413,50,100.0
1414,50,100.0
1415,50,100.0
1416,50,100.0
1417,50,100.0
1418,50,100.0
1419,50,100.0
1420,50,100.0
1421,50,100.0
1422,50,100.0
1423,50,100.0
1424,50,100.0
1425,50,100.0
1426,50,100.0
1427,50,100.0
1428,50,100.0
1429,50,100.0
1430,50,100.0
1431,50,100.0
1432,50,100.0
1433,50,100.0
1434,50,100.0
1435,50,100.0
1436,50,100.0
1437,50,100.0
1438,50,100.0
1439,50,100.0
1440,50,100.0
1441,50,100.0
1442,50,100.0
1443,50,100.0
1444,50,100.0
1445,50,100.0
1446,50,100.0
1447,50,100.0
1448,50,100.0
1449,50,100.0
1450,50,100.0
1451,50,100.0
1452,50,100.0
1453,50,100.0
1454,50,100.0
1455,50,100.0
1456,50,100.0
1457,50,100.0
1458,50,100.0
1459,50,100.0
1460,50,100.0
1461,50,100.0
1462,50,100.0
1463,50,100.0
1464,50,100.0
1465,50,100.0
1466,50,100.0
1467,50,100.0
1468,50,100.0
1469,50,100.0
1470,50,100.0
1471,50,100.0
1472,50,100.0
1473,50,100.0
1474,50,100.0
1475,50,100.0
1476,50,100.0
1477,50,100.0
1478,50,100.0
1479,50,100.0
1480,50,100.0
1481,50,100.0
1482,50,100.0
1483,50,100.0
1484,50,100.0
1485,50,100.0
1486,50,100.0
1487,50,100.0
1488,50,100.0
1489,50,100.0
1490,50,100.0
1491,50,100.0
1492,50,100.0
1493,50,100.0
1494,50,100.0
1495,50,100.0
1496,50,100.0
1497,50,100.0
1498,50,100.0
1499,50,100.0
1500,50,100.0
1501,50,100.0
1502,50,100.0
1503,50,100.0
1504,50,100.0
1505,50,100.0
1506,50,100.0
1507,50,100.0
1508,50,100.0
1509,50,100.0
1510,50,100.0
1511,50,100.0
1512,50,100.0
1513,50,100.0
1514,50,100.0
1515,50,100.0
1516,50,100.0
1517,50,100.0
1518,50,100.0
1519,50,100.0
1520,50,100.0
1521,50,100.0
1522,50,100.0
1523,50,100.0
1524,50,100.0
1525,50,100.0
1526,50,100.0
1527,50,100.0
1528,50,100.0
1529,50,100.0
1530,50,100.0
1531,50,100.0
1532,50,100.0
1533,50,100.0
1534,50,100.0
1535,50,100.0
1536,50,100.0
1537,50,100.0
1538,50,100.0
1539,50,100.0
1540,50,100.0
1541,50,100.0
1542,50,100.0
1543,50,100.0
1544,50,100.0
1545,50,100.0
1546,50,100.0
1547,50,100.0
1548,50,100.0
1549,50,100.0
1550,50,100.0
1551,50,100.0
1552,50,100.0
1553,50,100.0
1554,50,100.0
1555,50,100.0
1556,50,100.0
1557,50,100.0
1558,50,100.0
1559,50,100.0
1560,50,100.0
1561,50,100.0
1562,50,100.0
1563,50,100.0
1564,50,100.0
1565,50,100.0
1566,50,100.0
1567,50,100.0
1568,50,100.0
1569,50,100.0
1570,50,100.0
1571,50,100.0
1572,50,100.0
1573,50,100.0
1574,50,100.0
1575,50,100.0
1576,50,100.0
1577,50,100.0
1578,50,100.0
1579,50,100.0
1580,50,100.0
1581,50,100.0
1582,50,100.0
1583,50,100.0
1584,50,100.0
1585,50,100.0
1586,50,100.0
1587,50,100.0
1588,50,100.0
1589,50,100.0
1590,50,100.0
1591,50,100.0
1592,50,100.0
1593,50,100.0
1594,50,100.0
1595,50,100.0
1596,50,100.0
1597,50,100.0
1598,50,100.0
1599,50,100.0
1600,50,100.0
1601,50,100.0
1602,50,100.0
1603,50,100.0
1604,50,100.0
1605,50,100.0
1606,50,100.0
1607,50,100.0
1608,50,100.0
1609,50,100.0
1610,50,100.0
1611,50,100.0
1612,50,100.0
1613,50,100.0
1614,50,100.0
1615,50,100.0
1616,50,100.0
1617,50,100.0
1618,50,100.0
1619,50,100.0
1620,50,100.0
1621,50,100.0
1622,50,100.0
1623,50,100.0
1624,50,100.0
1625,50,100.0
1626,50,100.0
1627,50,100.0
1628,50,100.0
1629,50,100.0
1630,50,100.0
1631,50,100.0
1632,50,100.0
1633,50,100.0
1634,50,100.0
1635,50,100.0
1636,50,100.0
1637,50,100.0
1638,50,100.0
1639,50,100.0
1640,50,100.0
1641,50,100.0
1642,50,100.0
1643,50,100.0
1644,50,100.0
1645,50,100.0
1646,50,100.0
1647,50,100.0
1648,50,100.0
1649,50,100.0
1650,50,100.0
1651,50,100.0
1652,50,100.0
1653,50,100.0
1654,50,100.0
1655,50,100.0
1656,50,100.0
1657,50,100.0
1658,50,100.0
1659,50,100.0
1660,50,100.0
1661,50,100.0
